0.0760	0.0675
0.0918	0.0918
0.0828	0.0698
0.1220	0.0762
0.0808	0.0617
0.0889	0.0628
0.1154	0.0730
0.1423	0.0831
0.0811	0.0609
0.1867	0.0803
0.1500	0.0747
0.1450	0.0733
0.1435	0.0763
0.0970	0.0650
0.0983	0.0701
0.0895	0.0674
0.0810	0.0623
0.1409	0.0883
0.0956	0.0799
0.0848	0.0675
0.0850	0.0728
0.0949	0.0699
0.1160	0.0747
0.0760	0.0573
0.0988	0.0776
0.0935	0.0766
0.1644	0.0800
0.0990	0.0653
0.2144	0.0774
0.1239	0.0669
0.1369	0.0646
0.0827	0.0590
0.0929	0.0711
0.0786	0.0579
0.0741	0.0589
0.0898	0.0717
0.1060	0.0877
0.0831	0.0836
0.0909	0.0961
0.0831	0.0956
0.0764	0.0829
0.0724	0.0700
0.0709	0.0661
0.0712	0.0569
0.0718	0.0571
0.0730	0.0569
0.1159	0.0815
0.1550	0.0837
0.0977	0.0817
0.1319	0.0737
0.2380	0.0952
0.1798	0.0887
0.1786	0.0865
0.2197	0.0882
0.0909	0.0619
0.1601	0.1040
0.0755	0.0967
0.1229	0.0872
0.2193	0.0915
0.0926	0.0695
0.0847	0.0754
0.1385	0.0895
0.0986	0.0784
0.0797	0.0598
0.2005	0.0811
0.1351	0.0681
0.0928	0.0720
0.1759	0.0771
0.1416	0.0717
0.1278	0.0697
0.1743	0.0727
0.2927	0.0821
0.2123	0.0759
0.1503	0.0738
0.2126	0.0886
0.1398	0.0678
0.0881	0.0550
0.0787	0.0551
0.0781	0.0527
0.1385	0.0777
0.1006	0.0773
0.0762	0.0583
0.0891	0.0732
0.1424	0.0825
0.0937	0.0691
0.1585	0.0851
0.1112	0.0832
0.1374	0.0815
0.0795	0.0624
0.0919	0.0686
0.1787	0.0884
0.1061	0.0754
0.0779	0.0662
0.0759	0.0642
0.0916	0.0873
0.0817	0.0751
0.0719	0.0502
0.0887	0.0701
0.1295	0.0690
0.1320	0.0697
0.1084	0.0752
0.0839	0.0579
0.0875	0.0530
0.2989	0.0720
0.1006	0.0593
0.2424	0.0696
0.1475	0.0666
0.1992	0.0689
0.1205	0.0694
0.1176	0.0693
0.0876	0.0513
0.1400	0.0708
0.1604	0.0727
0.0760	0.0502
0.0796	0.0542
0.1018	0.0636
0.1298	0.0691
0.1550	0.0725
0.1260	0.0624
0.3045	0.0714
0.2961	0.0800
0.1145	0.0723
0.0819	0.0517
0.1556	0.0740
0.0766	0.0529
0.0739	0.0525
0.0900	0.0703
0.0828	0.0603
0.1254	0.0627
0.0842	0.0531
0.2143	0.0670
0.2619	0.0662
0.1065	0.0560
0.1579	0.0658
0.1169	0.0565
0.2992	0.0683
0.1373	0.0596
0.1301	0.0688
0.0871	0.0538
0.1073	0.0669
0.0981	0.0593
0.0899	0.0538
0.1827	0.0595
0.1087	0.0652
0.1398	0.0721
0.1480	0.0680
0.1874	0.0614
0.1171	0.0635
0.0746	0.0459
0.0795	0.0654
0.2735	0.0666
0.1932	0.0646
0.3253	0.0764
0.3742	0.0628
0.1976	0.0555
0.1035	0.0450
0.1131	0.0461
0.1098	0.0430
0.2276	0.0526
0.4284	0.0583
0.4610	0.0652
0.4183	0.0681
0.3448	0.0622
0.1547	0.0521
0.1361	0.0491
0.1578	0.0440
0.1270	0.0468
0.1597	0.0549
0.1164	0.0549
0.1122	0.0624
0.0866	0.0859
0.1351	0.1139
0.0729	0.0953
0.0768	0.0707
0.0698	0.0659
0.0717	0.0747
0.0819	0.0963
0.0702	0.0942
0.0737	0.0648
0.1088	0.0909
0.0932	0.0723
0.1014	0.0658
0.1060	0.0565
0.1025	0.0557
0.0959	0.0564
0.1708	0.0645
0.2170	0.0661
0.2980	0.0691
0.1072	0.0544
0.1769	0.0674
0.1524	0.0638
0.1119	0.0601
0.1209	0.0590
0.0993	0.0566
0.2585	0.0746
0.1440	0.0765
0.0756	0.0570
0.0724	0.0540
0.0937	0.0758
0.1008	0.0687
0.1015	0.0743
0.0775	0.0569
0.0778	0.0584
0.1286	0.0824
0.2444	0.0724
0.1279	0.0638
0.1244	0.0719
0.1186	0.0674
0.1178	0.0780
0.1169	0.0651
0.0837	0.0651
0.0917	0.0721
0.0700	0.0777
